OverallQual,GrLivArea,ExterQual,KitchenQual,GarageCars,TotalBsmtSF,BsmtQual,FullBath,GarageFinish,YearBuilt,FireplaceQu,SalePrice
7,7.443078374348516,4,4,2,6.883462586413092,4,2,1,2004,0,11.77528972943772
9,7.409741954080923,4,5,2,7.409741954080923,5,2,3,2006,5,12.691580461311874
7,7.221105098182496,4,4,2,7.221105098182496,4,2,2,2005,4,12.218495165528731
5,6.897704943128636,3,3,2,6.897704943128636,4,1,1,1994,0,11.835008964139341
5,7.022868086082641,3,4,2,6.828712071641684,3,1,1,1948,0,11.898187865760873
6,7.165493475060845,3,4,2,7.15305163493748,4,2,2,1991,0,12.096257779522967
7,7.550661243105336,4,5,2,7.550661243105336,4,2,3,1959,3,12.721885810807203
7,7.149916836132109,4,4,2,7.149916836132109,4,2,2,2005,0,12.220961258023925
8,7.940939762327791,4,4,2,7.2813856635702825,5,2,2,1990,5,12.618182296357007
9,7.8628820346414905,4,4,3,7.239214973779806,4,2,3,1999,3,12.716402146247475
4,6.854354502255021,3,3,1,6.854354502255021,3,1,1,1954,3,11.686878772093667
6,7.655390644826152,3,3,2,6.858565034791365,2,2,1,1969,4,12.239990863733635
8,7.396335293800808,4,5,3,7.3914152346753585,5,2,2,2008,4,12.596400426884427
7,7.20934025660291,4,4,2,7.20934025660291,5,2,2,2006,4,12.249610947544657
8,7.488293515159428,4,4,3,7.469083884921234,4,2,2,2001,3,12.524526376648708
4,6.854354502255021,3,3,1,6.761572768804055,3,1,1,1954,0,11.617285480294472
6,7.298445101508147,3,3,2,7.298445101508147,3,1,2,1957,4,11.960811288962345
3,6.579251212010101,3,3,1,0.0,0,1,1,1949,0,11.191341840842766
7,7.56164174558878,4,4,2,6.620073206530356,4,2,2,1992,3,12.154779351142624
4,6.56244409369372,2,2,0,6.040254711277414,3,1,0,1940,0,11.320553572322773
8,7.492760300922379,4,4,3,7.492760300922379,5,2,2,2006,4,11.898187865760873
4,6.679599185844383,3,3,0,6.679599185844383,3,1,0,1922,0,10.915088464214607
3,6.651571873589727,3,4,0,6.298949246855942,3,1,0,1931,0,11.27720313144916
5,6.704414354964107,4,4,1,6.704414354964107,3,1,1,1982,5,11.779128505744886
6,7.934513463882263,4,3,2,7.31986492980897,4,2,1,1920,3,12.4529327234617
7,7.397561535524052,3,3,2,6.840546529288687,4,2,3,1998,3,12.081076155355488
8,7.370230641807081,4,4,3,7.370230641807081,4,2,2,2006,4,12.332705296463539
5,6.860663671448287,3,3,2,6.814542897259958,3,1,1,1976,0,11.794337924408413
4,6.704414354964107,3,3,1,6.704414354964107,3,1,1,1938,4,11.512925464970229
5,7.215239978730097,3,4,1,6.688354713946762,3,1,1,1938,0,11.740061037553975
5,7.21890970761906,3,3,2,6.639875833826536,3,1,1,1970,0,11.736069016284437
6,7.195937226475569,3,3,2,7.2078598714324755,4,2,2,1977,3,12.031123843065632
5,7.412160334945205,3,3,2,7.412160334945205,3,2,1,1973,0,11.813030057420567
4,6.541029999189903,3,2,0,6.541029999189903,3,1,0,1941,0,10.868568448579715
7,7.528869256642251,4,4,2,6.82001636467413,4,2,2,2002,0,12.206072645530174
5,6.761572768804055,3,3,1,6.761572768804055,3,1,2,1972,0,11.763684183317412
6,7.01571242048723,3,4,2,7.01571242048723,4,1,1,2003,0,11.951180395901384
8,7.682021510826875,4,4,2,7.157735484249907,4,2,2,2002,4,12.339291489316397
6,7.556427969440253,3,3,2,6.79794041297493,3,1,1,1928,3,12.083905011555967
7,7.283448228756631,4,4,2,6.590301048196686,4,2,3,2006,3,11.956553034172742
4,6.866933284461882,3,2,1,6.866933284461882,3,1,1,1920,0,11.594505451962652
7,7.6760099320288875,3,3,2,7.357556200910353,3,2,2,1968,4,12.478006361013815
8,7.4821189235521155,4,4,3,7.4570320891223805,5,2,3,2006,4,12.554836882168736
7,7.309212365692763,4,4,2,7.301147805856032,4,2,2,1998,2,12.2783933071098
8,7.765569081097317,3,3,0,6.52795791762255,3,2,0,1872,0,11.711776323715394
6,7.447751280047908,3,3,2,6.754604099487962,3,1,3,1962,4,12.049418835484797
6,7.069874128458572,4,3,2,6.548219102762372,3,1,1,1937,0,11.812289042195847
8,8.08271113423758,4,4,3,7.617267813628347,4,2,3,1995,5,12.92391243868049
7,7.5310163320779155,4,4,3,6.899723107284872,4,2,2,2000,3,12.367340793126296
7,7.560080465021827,3,4,2,6.345636360828596,3,3,2,1968,3,12.043553716032399
5,6.79346613258001,3,3,1,6.761572768804055,3,1,2,1966,0,11.608235644774552
5,6.982862751468942,3,3,2,6.982862751468942,3,1,3,1971,2,11.917723684090689
6,7.360739903058278,4,4,2,6.628041376179533,4,2,1,2000,0,12.086725887897607
9,7.590852123688581,4,5,3,7.590852123688581,5,2,3,2004,4,12.66032791780777
5,7.8636512654486515,3,3,2,6.416732282512326,3,3,2,1921,0,12.14950229404178
7,7.333023014386481,4,4,2,7.333023014386481,5,2,3,2005,4,12.468436909997665
4,7.460490305825338,3,3,1,6.5722825426940075,3,2,1,1920,4,11.560762794384388
6,7.252762418053187,3,4,2,6.423246963533519,4,2,3,2006,4,11.963567869487337
7,7.090076835776092,4,4,2,6.396929655216146,4,2,2,2005,0,11.87862357740665
7,7.422971251049421,4,4,2,6.70196036600254,4,2,2,2000,0,12.283033686666302
7,7.489970898834801,4,4,2,6.771935555839602,4,2,2,1999,0,12.170445467887022
5,7.29641326877392,3,3,1,6.6293632534374485,3,2,2,1977,3,11.751942365440728
6,6.742880635791903,4,4,2,6.742880635791903,4,1,3,2003,0,11.877568578558138
8,7.419380582918692,4,4,2,7.4127640174265625,4,2,3,2003,3,12.354492650648448
4,7.2254814727822945,2,3,1,6.733401891837359,3,1,3,1920,0,11.56171562913966
6,7.415175109613295,3,4,1,6.899723107284872,3,1,2,1955,3,12.016726473799254
7,7.64826303090192,3,4,2,7.010311867307229,4,2,2,1998,3,12.521977676925694
10,7.87587915949631,5,5,3,7.87587915949631,5,2,2,2001,4,13.053013299269535
7,7.579678823090456,4,4,3,6.933423025730715,4,2,3,2005,4,12.429216196844383
8,7.359467638255621,4,4,3,7.359467638255621,4,2,3,2007,4,12.384218830913648
6,6.672032945461067,3,3,1,6.643789733147672,4,1,1,1930,0,11.418614785498987
5,7.38025578842646,3,3,2,6.891625897052253,3,2,1,1941,0,11.669929213779893
6,6.894670039433482,3,3,1,6.180016653652572,3,1,1,1973,0,11.326595886778735
5,7.2399325913204695,3,4,2,5.950642552587727,4,2,3,2006,0,12.028738630247258
3,6.761572768804055,3,3,1,6.761572768804055,3,1,1,1914,0,10.976782033219948
6,7.6577552711348655,3,3,2,7.094234845924755,3,2,3,1970,4,12.377922902456833
7,7.474204806496124,3,4,2,6.39024066706535,2,1,1,1920,0,11.964001084330445
5,7.255591274253665,3,4,2,6.704414354964107,3,2,1,1918,0,11.626254150277232
6,7.1372784372603855,3,3,1,6.327936783729195,3,1,1,1939,0,11.56171562913966
4,7.050989447068045,3,4,1,6.679599185844383,3,1,1,1922,0,11.740061037553975
7,7.931644021454311,3,4,2,7.238496840894365,4,3,2,1978,3,12.429216196844383
6,7.8343923029104365,3,4,1,6.570882962339584,3,2,1,1916,4,11.820410164718188
9,7.465082736399547,5,5,3,7.465082736399547,5,2,3,2006,4,12.841325847671216
6,7.1049654482698426,3,3,2,6.5998704992128365,3,1,1,1941,4,11.782952602183288
7,7.329749689041512,4,4,2,7.329749689041512,4,2,2,2000,0,12.367340793126296
5,7.367708572374371,3,3,3,7.367708572374371,3,2,1,1967,0,11.728036844587175
5,6.802394763324311,3,3,1,6.761572768804055,3,1,2,1967,1,11.719939634354555
6,7.555905093611346,3,3,2,6.1779441140506,2,2,1,1905,3,12.0015054797889
7,7.313220387090301,4,4,3,7.212294468500341,4,2,3,2006,4,12.415433652431746
8,7.8168199657645525,4,4,3,6.9975959829819265,4,2,3,2005,4,12.54686766829102
5,7.430707082545968,3,3,2,6.616065185132817,3,1,1,1948,3,11.982929094215963
5,7.321849713788356,3,3,1,6.844815479208263,3,1,1,1920,0,11.831379196088763
5,7.55171221535131,3,3,1,7.0967213784947605,3,1,1,1950,0,11.835008964139341
6,7.382746449738912,3,4,1,6.883462586413092,3,2,1,1925,4,11.83101549359339
6,7.05444965813294,3,3,1,6.759255270663693,3,1,2,1929,4,11.695247021764184
6,7.373374309910049,3,3,2,6.732210706467206,3,2,3,2004,3,12.170445467887022
7,7.165493475060845,4,4,2,7.1592919047975645,4,2,2,2006,4,12.174989532116426
8,7.288927694521257,4,4,3,7.3031700512368,4,2,1,2007,0,12.552926520261092
3,7.101675971619444,3,3,3,6.51025834052315,3,1,1,1915,0,11.56171562913966
8,7.406103381237015,4,4,2,7.374001859350161,5,2,3,2004,4,12.524526376648708
5,6.643789733147672,3,3,2,6.643789733147672,4,1,1,1972,0,11.79810440720389
5,6.725033642166843,3,3,0,6.725033642166843,3,1,0,1985,0,11.626254150277232
4,7.217443431696533,3,3,2,6.432940092739179,2,1,1,1910,0,11.740061037553975
7,7.646353722445999,3,3,2,6.673297967767654,4,2,3,1986,3,12.2783933071098
7,7.517520850603031,4,4,2,6.8501261661455,4,2,2,2001,0,12.345834587905333
6,7.419380582918692,3,3,1,6.752270376141742,3,1,1,1950,0,11.84939770159144
4,6.946975992135418,3,3,2,0.0,0,2,1,1949,0,11.407564949312402
8,7.519692404116539,4,4,2,7.519692404116539,4,2,3,2005,4,12.456831363877356
6,7.521859252201629,3,4,2,6.725033642166843,3,1,1,1923,4,12.240474072247506
7,7.358193752733032,4,4,3,7.234177179749849,4,2,2,2007,3,12.077670930725649
4,7.736307096548285,3,3,2,6.655440350367647,3,2,1,1885,0,11.715866308966918
8,7.803843303538772,4,4,3,7.157735484249907,4,2,3,1998,3,12.736700896592344
5,7.042286171939743,3,3,1,7.042286171939743,3,1,1,1963,0,11.728036844587175
6,7.519692404116539,4,4,2,7.519692404116539,3,2,2,1969,3,12.314927050442256
6,7.255591274253665,3,3,2,6.56244409369372,3,2,2,1968,3,12.100156419938624
6,6.974478911025045,3,3,2,6.974478911025045,4,2,2,1977,2,11.755871643580617
6,6.742880635791903,4,4,2,6.742880635791903,4,1,3,2003,0,11.824079893607152
6,7.696667081526462,4,4,2,6.546785410760524,4,2,1,1966,4,12.524417279788771
5,7.203405521083095,3,3,1,6.931471805599453,3,1,1,1958,3,11.877568578558138
6,7.132497551660044,4,4,2,7.132497551660044,3,1,1,1959,0,11.863582336583399
7,7.6624678152002375,4,4,2,7.109062135687172,4,2,2,1994,3,12.509874099861838
5,7.351158226430694,3,3,1,6.816735880594968,3,1,1,1945,3,11.84939770159144
5,6.6895992691789665,3,4,1,6.669498089857879,3,1,1,1940,4,11.686878772093667
6,7.272398392570047,4,4,2,7.272398392570047,4,2,3,1981,3,12.116694834378958
5,7.516433302915632,4,3,2,6.595780513961311,4,2,3,2005,4,12.16597955196373
6,6.86484777797086,3,3,2,6.86484777797086,4,2,2,1976,0,11.875830958659597
4,6.875232087276577,3,3,1,6.486160788944089,3,2,1,1927,0,11.074420502783864
6,7.491087593534876,3,3,2,6.841615476477592,4,2,3,2000,3,12.136186518066006
5,7.026426808699636,3,3,2,7.026426808699636,3,2,2,1977,4,11.982929094215963
6,7.337587743538596,4,4,2,7.1846291527173145,3,1,2,1962,4,12.066810578196666
4,6.761572768804055,3,3,2,6.761572768804055,3,1,1,1971,0,11.699405031912846
8,7.566311014772463,5,5,3,7.566311014772463,5,2,3,2008,4,12.885670953244288
6,7.119635638017636,3,3,2,6.815639990074331,3,1,1,1957,0,11.91638857040772
7,7.45298232946546,3,3,2,6.289715570908998,3,2,2,1979,3,12.190959007720126
6,7.845807502637805,3,3,2,6.376726947898627,5,2,3,1922,4,12.160028707028767
6,6.742880635791903,4,4,2,6.742880635791903,4,1,2,2004,3,11.913712983527281
10,7.604396348796338,5,5,3,6.92461239604856,5,2,3,2008,5,12.644327576461329
6,6.858565034791365,3,2,1,6.858565034791365,3,1,1,1916,4,11.703545824578878
7,7.259819610363186,4,4,2,7.259819610363186,4,2,2,2004,0,12.098487434850236
6,6.816735880594968,3,3,1,6.70196036600254,3,1,1,1966,0,11.76756768334381
5,7.080026499922591,3,3,1,7.080026499922591,3,1,1,1962,0,11.969717200243734
8,7.644919344958857,4,4,2,7.106606137727303,4,2,2,1995,3,12.388394202324129
4,7.204892510204673,3,3,1,6.327936783729195,2,1,1,1910,0,11.626254150277232
5,6.4457198193855785,3,5,0,6.4457198193855785,4,1,0,1970,0,11.429543856031177
5,7.491087593534876,3,3,0,6.79794041297493,4,2,0,1974,0,11.820410164718188
8,7.363913501405819,4,5,3,7.360739903058278,4,2,3,2008,4,12.567551034433226
5,6.977281341630747,3,3,2,6.304448802421981,4,1,3,2005,0,11.884489021402711
5,7.038783541388542,3,3,0,7.038783541388542,4,1,0,2006,0,11.344506813345266
7,7.107425474110705,4,4,2,7.107425474110705,4,2,2,2004,0,12.128111104060462
6,7.4067107301776405,3,3,2,6.859614903654202,4,2,2,1999,3,12.072541252905651
6,7.636752112435779,3,3,2,7.340835554123275,4,2,1,1978,3,12.254862809699606
7,7.757906208351747,5,4,1,7.049254841255837,3,2,2,1941,4,12.493129522588037
5,6.982862751468942,3,4,1,6.982862751468942,3,1,1,1950,0,11.864462231052837
5,7.135687347028144,4,3,1,7.135687347028144,3,1,3,1965,0,11.901583454762012
